1.172050974099999934e+02,3.914609959999999944e+01,1.172115228300000069e+02,3.914718050999999832e+01,4.610000000000000320e+00,3.796000000000000085e+01,1.434999999999999964e+01,9.929999999999999716e+00
1.172056422400000031e+02,3.914628473999999869e+01,1.172120642099999941e+02,3.914736133000000251e+01,4.309999999999999609e+00,3.686999999999999744e+01,1.431000000000000050e+01,9.980000000000000426e+00
1.172061581499999932e+02,3.914646931000000052e+01,1.172125695099999945e+02,3.914754613000000205e+01,4.750000000000000000e+00,3.450999999999999801e+01,1.430000000000000071e+01,1.000000000000000000e+01
1.172066235500000033e+02,3.914664041999999711e+01,1.172130261899999937e+02,3.914771221000000168e+01,4.349999999999999645e+00,3.062999999999999901e+01,1.433000000000000007e+01,9.949999999999999289e+00
1.172070439900000025e+02,3.914679635000000246e+01,1.172134304599999979e+02,3.914786701999999963e+01,3.759999999999999787e+00,2.789000000000000057e+01,1.430000000000000071e+01,9.990000000000000213e+00
1.172074190499999986e+02,3.914695136999999647e+01,1.172138031599999977e+02,3.914802083000000010e+01,4.790000000000000036e+00,2.744000000000000128e+01,1.428999999999999915e+01,1.000000000000000000e+01
1.172077625799999936e+02,3.914719963999999663e+01,1.172141444800000016e+02,3.914827820000000003e+01,4.980000000000000426e+00,2.878000000000000114e+01,1.442999999999999972e+01,9.810000000000000497e+00
1.172081419699999998e+02,3.914741134999999872e+01,1.172145251999999971e+02,3.914848768000000234e+01,5.309999999999999609e+00,2.866000000000000014e+01,1.452999999999999936e+01,9.660000000000000142e+00
1.172084528900000038e+02,3.914774045000000058e+01,1.172148195200000060e+02,3.914883629999999926e+01,5.169999999999999929e+00,2.987999999999999901e+01,1.433000000000000007e+01,9.949999999999999289e+00
1.172086991599999948e+02,3.914808315999999877e+01,1.172150488399999944e+02,3.914919480999999735e+01,5.480000000000000426e+00,3.080000000000000071e+01,1.448000000000000043e+01,9.730000000000000426e+00
1.172089200599999970e+02,3.914848330000000232e+01,1.172152539599999983e+02,3.914960317999999972e+01,5.639999999999999680e+00,3.282999999999999829e+01,1.442999999999999972e+01,9.810000000000000497e+00
1.172089959799999974e+02,3.914888986999999787e+01,1.172153148799999940e+02,3.915001615999999984e+01,6.019999999999999574e+00,3.372999999999999687e+01,1.433000000000000007e+01,9.949999999999999289e+00
1.172090370100000030e+02,3.914932893999999663e+01,1.172153344299999986e+02,3.915046532000000212e+01,6.469999999999999751e+00,3.518999999999999773e+01,1.431000000000000050e+01,9.980000000000000426e+00
1.172089861399999933e+02,3.914978605999999672e+01,1.172152624299999957e+02,3.915092554999999663e+01,7.219999999999999751e+00,3.628000000000000114e+01,1.433999999999999986e+01,9.929999999999999716e+00
1.172088506700000039e+02,3.915024806000000268e+01,1.172151000300000021e+02,3.915138515999999669e+01,7.599999999999999645e+00,3.814999999999999858e+01,1.441999999999999993e+01,9.820000000000000284e+00
1.172086411500000054e+02,3.915071163000000354e+01,1.172148902699999979e+02,3.915185257000000263e+01,7.440000000000000391e+00,3.939999999999999858e+01,1.428999999999999915e+01,1.000999999999999979e+01
1.172084395600000022e+02,3.915120337999999833e+01,1.172146878399999963e+02,3.915234843999999725e+01,7.410000000000000142e+00,4.121999999999999886e+01,1.425999999999999979e+01,1.005000000000000071e+01
1.172082247200000040e+02,3.915170158000000100e+01,1.172144691299999977e+02,3.915285236999999796e+01,6.959999999999999964e+00,4.236999999999999744e+01,1.425999999999999979e+01,1.006000000000000050e+01
